"","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt8_sd1.1","QCt9_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1"
"72",18.1485041331342,0.685528645853232,4.09312954397753,8.9068650553787,7.29762194823412,16.419607263488,65.925708142434,29.6842769600271,5.09153548110398e-05,0.00949909989329001,-0.26542384726507,0.09025676142762,0.23740475303373,0.0989183863892702,0.0867461157635598,0.0826465459199401,0.0777380188151802,0.07445034323488,34.8550896877518,14.4466041322631,43.6061016935484,55.3490272133273,51.8479739688039,36.0502494248469,39.5755892068465,6.372410606977,15.9584680229707,20.1141140191222,3.03384680074448,26.2315244111168,18.5654710615339,3.5476081683487,19.7739132455454,0.461940361566308,6.58968959720084,36.238987319492,7.284055082488,36.3455406320739,71.4274122837595,6.88362696658896,6.88362696658896,2.003068228799,12.9438518497347,17.6474381513563,2.72866185146747,3.38161674896201
"84",10.8399028883244,0.59813233381591,1.3946883178274,3.6311797909413,6.9702950771888,0.492890113648997,69.861941834232,26.2571381077312,5.06457763157601e-05,-0.02831562618018,0.12680373764293,0.0865248042136599,0.0560142082734401,0.08285313882616,0.0906019251346202,0.0865880348532,0.07895950266847,0.0720717026333499,43.5533798600673,15.7924841527536,43.8136179925982,54.9979214413091,43.7540984046284,46.5644760046153,53.5384472392084,6.83969555615078,17.2058406797836,16.0746205018454,2.9824091269926,21.7881797325064,19.1951100838609,3.5764540155902,12.0142769154606,0.876782927255694,6.05186924958454,28.2592219532128,6.94445197962799,24.9178807695355,71.0868664542383,6.75576397128788,6.75576397128788,1.90974690907351,9.85947946378071,14.5312462170292,3.36840324758823,2.71909900863452
"96",4.8715097912464,0.65489488749916,0.294448936708099,1.59919653163709,6.4882231978632,0.0479420958189962,66.800273806837,25.470289850312,0.00100351011994028,0.09440692462296,-0.00137706391927006,0.0641623817782901,0.03684676795746,0.03221472353535,0.0305481246924799,0.02882968723948,0.02761465644798,0.0263861974183601,43.9537974594401,8.02302511829587,44.3527127605075,51.6138204090597,40.3604778093022,49.2962471150094,50.4876007883387,5.60537302621333,13.5180508634025,14.5971418390274,2.80221219619723,19.7318216495125,17.6652005426958,3.43273688172177,7.78559918892607,0.797057155300536,4.26680473249775,25.7859023792143,6.60927067498647,23.318852960716,66.6272369933732,6.55221870402434,6.55221870402434,1.8174990961787,10.0407262897877,14.3096145463917,2.41231177911683,3.43197704980072
"721",8.5630253962084,1.21542714680135,4.32692344343382,14.344975409122,0.852559451561638,56.751432493395,175.889632150777,74.9898496838547,-0.00090678586045858,-0.0908578598402269,0.0193485572080399,-0.0256881437415299,0.0631873413270698,0.186956288777999,0.189783206606716,0.1826455350171,0.17687974425728,0.17184864613852,49.4704651779762,27.9164480513491,76.2846251244455,80.3739283386869,81.6035240980905,45.5273405566228,49.1367525599428,2.25990965799992,11.3099559613858,19.2921768558765,0.452130494963506,39.0554852853601,61.7529631920799,2.09203991049583,8.59810556038014,0.830157730567361,9.38443971334578,34.9289897893447,0.956159144002485,90.2939173483493,217.000386131302,3.90782766912817,3.90782766912817,0.262938157396269,7.54671730855592,12.9462352281401,2.97184575311106,2.49784670119311
"841",3.5826531120856,1.27961954412957,3.1328828748722,3.708724897122,0.74707624087117,18.782909043868,152.95421917599,69.100443700169,0.00151590144338494,0.062421621537967,0.02751027821701,-0.07562702726743,-0.0466125283735699,0.0926778460134201,0.11287928251236,0.1123562052215,0.10859449813214,0.10479517723496,55.9647917700821,31.5688514490353,69.2660896205731,78.0538737109918,80.0987279969322,47.3870239486669,49.9271805319596,2.3094909980656,12.9015620703764,17.2849297290189,0.421892206233215,34.081286870667,55.6511997121784,1.88272057824517,13.2514100094489,1.08151505229538,10.3839288955163,30.0141483576619,0.885662951526877,96.1742568859233,193.698536807055,3.48329417038466,3.48329417038466,0.243547116818276,5.62977310680442,10.7064589843527,3.21607750306616,1.68923003845821
"961",0.0137980081782985,-0.78033568227741,1.7665145012291,2.99602809698901,0.58799085305532,7.07254136110899,129.480812173999,55.239558508176,-0.00037663645673348,-0.051050052528248,0.0304079576142902,-0.05256336140514,-0.0712958207202801,0.0661460055315199,0.08420285706053,0.0850605880458302,0.0857772692623699,0.0864158060395099,64.8654723433958,26.4629797418251,83.6661211586464,77.7301638235404,72.1187018272069,46.3385189835698,48.3054528089571,4.40588908295824,11.3094579903077,16.4896521059818,0.389877555173584,31.8353574142323,47.9747301585983,1.62716974371951,13.7859629950797,0.843565379760147,9.78955927055471,29.9165050173996,0.812493705389999,89.2704401323725,166.960267128258,2.99911006837796,2.99911006837796,0.223473460890706,5.21989532018479,9.18716304492807,2.39714657879105,1.83560931404177
"722",10.9817943279429,1.29679474617323,6.80822743993779,14.8002741156345,22.5385017669402,76.70613724773,239.486442858418,101.974863207799,0.00045482917402415,0.570918434827425,-0.492673690357581,-0.14874211240392,0.316717515490458,0.033125647081491,-0.00639326224700898,-0.0107408295354809,-0.0124505226812109,-0.0143018808508899,58.9970243694259,53.1096799679328,86.9205304465671,107.106032315445,91.1500137898687,36.1451685151963,26.8649309238868,11.5680035579216,12.0006240164646,19.9484872708843,9.65473234291374,43.9767995477453,83.9366901012039,9.42280504935512,15.0121361601142,0.657328558070525,10.2107410136738,39.8591008651141,22.724758221532,62.553880893637,276.838403402979,17.9006005293337,17.9006005293337,6.24936180912029,11.8898434139981,17.9366301908723,3.87626290334708,5.50059304643778
"842",6.0365863800384,0.24062093601715,6.68996123347545,9.429967029529,17.3336888491384,39.400818971635,213.783233606484,100.716409051896,0.000298965751590868,0.043777684888298,0.656975766243981,0.20553161033555,0.04115034468267,0.044971475879532,0.041136275349243,0.036453278146618,0.0320543015578411,0.0284977411905198,70.3404027216729,39.426381872907,97.0373118492384,111.946845979618,97.0169019649278,41.2424584862368,31.9226443756519,11.417259565716,12.4723496569021,15.9389263232141,7.59828683825847,42.9249219452514,79.327618751672,8.42683854178948,14.739520873833,0.470510360207671,10.925216335634,32.5501235222905,17.5258639705659,90.7327358955409,263.452586633176,15.7405872363086,15.7405872363086,4.81961309478888,6.26668453435877,11.4056520532939,3.92270695574836,2.2717657340265
"962",2.8352852020358,1.99241136749338,4.4518766407477,6.9909925533548,13.683854449764,19.696623252001,178.373067536506,91.441146777125,0.00145292727960309,-0.08045350333319,0.1401720205453,0.13132283738581,0.0324435530212501,0.0339049684944999,0.033904686785643,0.03310753674775,0.03232403621071,0.0316934251710401,68.1295742078717,34.9061158606222,97.3652225263473,108.134405790449,94.2596016910107,39.4891751497086,31.6767567834503,11.4722073329224,11.126206950863,15.3539643138499,6.02043867596308,44.0549309498122,68.9340434192208,7.68764784944335,16.9324042362078,0.458011298297705,10.7961081614853,33.9061511937138,13.9733711034008,94.2601285314954,228.26018346013,14.3769299035456,14.3769299035456,3.84263559366496,6.44497043612638,10.8591703748733,2.85838493647538,2.73088353455619
"723",12.9384482272767,1.75270308363706,6.6416074465577,23.1903013123542,2.71217505879819,51.355657880842,135.870864898738,30.4835588689396,0.00230356369099106,-0.212242014620064,0.09911416413435,0.214401118419441,0.00332334257987699,-0.0395638197725301,-0.0318218530260401,-0.03232660545799,-0.03384360122844,-0.03548360407693,61.2651322902802,26.5043922439271,76.48620145128,93.3590355643376,89.8970210133358,66.7880563685535,71.4688296779377,27.7618912849133,16.3938987758737,17.3049311250165,1.30406591086445,43.5108211004359,46.6055615712853,4.9222555295372,22.5335107708216,0.646270782248954,11.444098254078,26.0832326836841,2.69770029146769,64.2660703270924,151.07159625807,9.19748567335493,9.19748567335493,0.74177942510943,9.44874587407365,16.4573122861364,5.52692027216699,1.03423293631644
