 day,wcl1,wcl2,wcl3,wcl4,wcl5,wcl6,wcl7,wcl8,wcl9,wcl10,liq_water1,liq_water2,liq_water3, liq_water4,liq_water5,liq_water6,liq_water7,liq_water8,liq_water9,liq_water10,ice1,ice2,ice3,ice4, ice5,ice6,ice7,ice8,ice9,ice10,zwt
     16,         0.9422,         0.9477,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0942,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -51.5468
     17,         0.9412,         0.9477,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0941,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -51.7635
     18,         0.9401,         0.9475,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0940,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.0215
     19,         0.9390,         0.9475,         0.9481,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0939,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.2647
     20,         0.9380,         0.9475,         0.9481,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0938,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.5027
     21,         0.9371,         0.9475,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0937,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.7048
     22,         0.9360,         0.9475,         0.9481,         0.9485,         0.9487,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0936,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.8912
     23,         0.9348,         0.9474,         0.9481,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0935,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.1235
     24,         0.9340,         0.9475,         0.9481,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0934,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.3549
     25,         0.9331,         0.9476,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0933,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.4897
     26,         0.9322,         0.9476,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0932,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.6401
     27,         0.9313,         0.9476,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0931,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.8004
     28,         0.9305,         0.9477,         0.9483,         0.9486,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0931,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.9742
     29,         0.9297,         0.9478,         0.9483,         0.9486,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0930,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.0884
     30,         0.9287,         0.9477,         0.9483,         0.9486,         0.9487,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0929,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.2317
     31,         0.9275,         0.9475,         0.9481,         0.9485,         0.9487,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0927,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.5247
     32,         0.9260,         0.9472,         0.9480,         0.9484,         0.9487,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0926,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.8557
     33,         0.9244,         0.9469,         0.9478,         0.9483,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0924,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -55.2537
     34,         0.9223,         0.9464,         0.9476,         0.9482,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0922,         0.0946,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -55.8686
     35,         0.9212,         0.9468,         0.9477,         0.9483,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0921,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.1642
     36,         0.9197,         0.9466,         0.9477,         0.9483,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0920,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.3185
     37,         0.9179,         0.9464,         0.9476,         0.9482,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0918,         0.0946,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.6718
     38,         0.9161,         0.9463,         0.9475,         0.9481,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0916,         0.0946,         0.0947,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -57.1298
     39,         0.9138,         0.9459,         0.9473,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0914,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -57.5548
     40,         0.9118,         0.9458,         0.9472,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0912,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -58.0721
     41,         0.9100,         0.9459,         0.9472,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0910,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -58.4572
     42,         0.9082,         0.9459,         0.9472,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0908,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -58.7428
     43,         0.9066,         0.9461,         0.9473,         0.9481,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0907,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -59.0392
     44,         0.9529,         0.9456,         0.9471,         0.9479,         0.9484,         0.9500,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -49.5265
     45,         0.9529,         0.9458,         0.9472,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.7353
     46,         0.9529,         0.9456,         0.9471,         0.9479,         0.9484,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         2.3225
     47,         0.9527,         0.9442,         0.9463,         0.9476,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0944,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         3.5036
     48,         0.9529,         0.9448,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         1.2957
     49,         0.9529,         0.9445,         0.9464,         0.9476,         0.9483,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0944,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,        -8.0934
     50,         0.9529,         0.9449,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -20.4847
     51,         0.9528,         0.9446,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -26.4749
     52,         0.9529,         0.9440,         0.9462,         0.9474,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -31.6901
     53,         0.9529,         0.9442,         0.9462,         0.9475,         0.9482,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -35.4998
     54,         0.9529,         0.9449,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -38.0258
     55,         0.9529,         0.9449,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -39.9426
     56,         0.9529,         0.9452,         0.9467,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -41.8324
     57,         0.9529,         0.9454,         0.9468,         0.9478,         0.9484,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -43.2729
     58,         0.9529,         0.9453,         0.9468,         0.9478,         0.9484,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -44.5307
     59,         0.9529,         0.9449,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -45.8403
     60,         0.9529,         0.9446,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -47.1837
     61,         0.9529,         0.9448,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -48.2542
     62,         0.9529,         0.9448,         0.9466,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -49.0604
     63,         0.9529,         0.9447,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -49.7109
     64,         0.9521,         0.9443,         0.9463,         0.9475,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0952,         0.0944,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -50.4951
     65,         0.9496,         0.9446,         0.9464,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0950,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -51.2442
     66,         0.9464,         0.9443,         0.9463,         0.9475,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0947,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -51.7200
     67,         0.9430,         0.9440,         0.9461,         0.9474,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0943,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.5164
     68,         0.9395,         0.9438,         0.9460,         0.9473,         0.9481,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0940,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.3209
     69,         0.9360,         0.9437,         0.9459,         0.9473,         0.9481,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0936,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.0923
     70,         0.9333,         0.9422,         0.9451,         0.9469,         0.9479,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0931,         0.0942,         0.0945,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -55.0605
     71,         0.9388,         0.9430,         0.9455,         0.9470,         0.9480,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0939,         0.0943,         0.0945,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.7561
     72,         0.9355,         0.9433,         0.9456,         0.9471,         0.9480,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0936,         0.0943,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.5179
